timestamp,session_id,categoria_busqueda,posicion,posicion_global,nombre_completo,url,precio_eur,precio_original,descuento,bodega,region,año,rating,num_reviews,categoria_calidad,tipo_vino,disponibilidad,archivo_origen,nombre_vino,pagina,posicion_pagina
2025-07-16 10:29:33,20250716_102933,,7.0,,,https://www.vivino.com/breca-garnacha-calatayud/w/1370945?year=2021&price_id=38561559,14.1,,,BrecaGarnacha,España,2021.0,4.18,182.0,Great Value,,,vivino_historico_completo.csv,"BrecaGarnacha 2021Calatayud, EspañaGreat Value4,182 valoraciones14,10 €",,
2025-07-16 10:29:33,20250716_102933,,8.0,,,https://www.vivino.com/vinyes-tortuga-hunky-dory/w/7450443?year=2019&price_id=33825942,43.95,,,Vinyes,España,2019.0,4.18,188.0,Good Value,,,vivino_historico_completo.csv,"Vinyes TortugaHunky Dory 2019Cataluña, EspañaGood Value4,188 valoraciones43,95 €",,
2025-07-16 10:29:33,20250716_102933,,9.0,,,https://www.vivino.com/bodegas-paco-mulero-garnacha/w/8995715?year=2021&price_id=35422551,10.9,,,Bodegas,España,2021.0,4.19,191.0,Great Value,,,vivino_historico_completo.csv,"Bodegas Paco MuleroGarnacha 2021Calatayud, EspañaGreat Value4,191 valoraciones10,90 €",,
2025-07-16 10:29:33,20250716_102933,,10.0,,,https://www.vivino.com/particular-es-garnacha-vinas-centenarias/w/2338003?year=2022&price_id=38799328,14.8,,,ParticularGarnacha,España,2022.0,4.1254,12548.0,Great Value,,,vivino_historico_completo.csv,"ParticularGarnacha Viñas Centenarias 2022Cariñena, EspañaGreat Value4,12548 valoraciones14,80 €",,
2025-07-16 10:29:33,20250716_102933,,11.0,,,https://www.vivino.com/gil-pejenaute-tabuca/w/10428248?year=2023&price_id=39171060,20.5,,,,España,2023.0,4.131,1318.0,Great Value,,,vivino_historico_completo.csv,"Gil PejenauteTabuca 2023Campo de Borja, EspañaGreat Value4,1318 valoraciones20,50 €",,
2025-07-16 10:29:33,20250716_102933,,12.0,,,https://www.vivino.com/terra-remota-camino/w/1222476?year=2021&price_id=38859603,38.8,,,Terra,España,2021.0,4.114,1147.0,,,,vivino_historico_completo.csv,"Terra RemotaCamino 2021Empordà, España  4,1147 valoraciones38,80 €",,
2025-07-16 10:29:33,20250716_102933,,13.0,,,https://www.vivino.com/vinos-divertidos-camino-a-pardos-garnacha-vinas-viejas-80-old-vines/w/9894859?year=2022&price_id=39306606,12.9,,,Vinos,España,2022.0,4.138,1384.0,Great Value,,,vivino_historico_completo.csv,"Vinos DivertidosCamino A Pardos Garnacha Viñas Viejas 80 Old Vines 2022Calatayud, EspañaGreat Value4,1384 valoraciones12,90 €",,
2025-07-16 10:29:33,20250716_102933,,14.0,,,https://www.vivino.com/pagos-del-moncayo-prados-coleccion-garnacha/w/5409799?year=2021&price_id=34084953,14.9,,,Pagos,España,2021.0,4.118,1181.0,Great Value,,,vivino_historico_completo.csv,"Pagos del MoncayoPrados Colección Garnacha 2021Campo de Borja, EspañaGreat Value4,1181 valoraciones14,90 €",,
2025-07-16 10:29:33,20250716_102933,,15.0,,,https://www.vivino.com/carlos-ruben-antonio-antonia/w/7256945?year=2017&price_id=27201047,24.95,,,Carlos,España,2017.0,4.15,158.0,Good Value,,,vivino_historico_completo.csv,"Carlos RubenAntonio Antonia 2017Aragón, EspañaGood Value4,158 valoraciones24,95 €",,
2025-07-16 10:29:33,20250716_102933,,16.0,,,https://www.vivino.com/proyecto-garnachas-de-espana-la-garnacha-perdida/w/5296470?year=2019&price_id=27445400,22.75,,,Proyecto,España,2019.0,4.133,1333.0,Good Value,,,vivino_historico_completo.csv,"Proyecto Garnachas de EspañaLa Garnacha Perdida 2019Aragón, EspañaGood Value4,1333 valoraciones22,75 €",,
